 &plot nbnd=  32, nks=   101 /
  -68.546  -68.545  -34.845  -34.845  -34.690  -34.690  -34.634  -34.633   14.326   14.326
   16.008   16.008   16.757   16.757   17.549   17.549   18.597   18.597   19.604   19.604
   33.245   33.245   37.058   37.058   37.937   37.937   42.347   42.347   49.876   49.876
   51.826   51.826
           -0.166667  0.000000  0.500000
  -68.545  -68.545  -34.869  -34.869  -34.690  -34.690  -34.616  -34.615   14.337   14.337
   16.065   16.065   16.585   16.585   17.658   17.658   18.769   18.769   19.652   19.652
   32.342   32.342   37.235   37.235   37.933   37.933   43.443   43.443   49.012   49.012
   51.198   51.198
           -0.200000  0.000000  0.500000
  -68.544  -68.544  -34.892  -34.892  -34.689  -34.689  -34.599  -34.599   14.325   14.325
   16.181   16.181   16.418   16.418   17.764   17.764   18.936   18.936   19.703   19.703
   31.473   31.473   37.449   37.449   37.908   37.908   44.558   44.558   48.180   48.180
   50.614   50.614
           -0.233333  0.000000  0.500000
  -68.544  -68.543  -34.915  -34.915  -34.688  -34.688  -34.583  -34.583   14.290   14.290
   16.262   16.262   16.358   16.358   17.862   17.862   19.092   19.092   19.753   19.753
   30.648   30.648   37.697   37.697   37.869   37.869   45.654   45.654   47.383   47.383
   50.114   50.114
           -0.266667  0.000000  0.500000
  -68.543  -68.543  -34.935  -34.935  -34.688  -34.688  -34.569  -34.569   14.239   14.239
   16.119   16.119   16.589   16.589   17.950   17.950   19.235   19.235   19.795   19.795
   29.875   29.875   37.821   37.821   37.976   37.976   46.623   46.623   46.658   46.658
   49.769   49.769
           -0.300000  0.000000  0.500000
  -68.542  -68.542  -34.955  -34.954  -34.687  -34.687  -34.557  -34.557   14.179   14.179
   15.990   15.990   16.862   16.862   18.027   18.027   19.363   19.363   19.823   19.823
   29.164   29.164   37.769   37.769   38.282   38.282   45.902   45.902   47.389   47.389
   49.757   49.757
           -0.333333  0.000000  0.500000
  -68.542  -68.541  -34.971  -34.971  -34.686  -34.686  -34.546  -34.546   14.118   14.118
   15.879   15.879   17.164   17.164   18.091   18.091   19.474   19.474   19.828   19.828
   28.526   28.526   37.716   37.716   38.608   38.608   45.227   45.227   47.637   47.637
   50.274   50.274
           -0.366667  0.000000  0.500000
  -68.541  -68.541  -34.986  -34.985  -34.686  -34.686  -34.538  -34.538   14.062   14.062
   15.786   15.786   17.480   17.480   18.143   18.144   19.567   19.567   19.804   19.804
   27.976   27.976   37.665   37.665   38.945   38.945   44.606   44.606   47.567   47.567
   51.130   51.130
           -0.400000  0.000000  0.500000
  -68.540  -68.540  -34.997  -34.997  -34.685  -34.685  -34.531  -34.531   14.015   14.015
   15.712   15.712   17.790   17.790   18.185   18.185   19.640   19.640   19.750   19.750
   27.527   27.527   37.621   37.621   39.275   39.275   44.055   44.055   47.419   47.420
   52.045   52.045
           -0.433333  0.000000  0.500000
  -68.540  -68.540  -35.005  -35.005  -34.685  -34.685  -34.526  -34.526   13.979   13.979
   15.659   15.659   18.065   18.065   18.218   18.218   19.670   19.670   19.693   19.693
   27.193   27.193   37.587   37.587   39.572   39.572   43.601   43.601   47.287   47.287
   52.858   52.858
           -0.466667  0.000000  0.500000
  -68.540  -68.540  -35.010  -35.010  -34.685  -34.685  -34.523  -34.523   13.957   13.957
   15.627   15.627   18.209   18.209   18.300   18.300   19.588   19.588   19.725   19.725
   26.987   26.987   37.566   37.566   39.789   39.790   43.290   43.290   47.200   47.200
   53.435   53.435
           -0.500000  0.000000  0.500000
  -68.540  -68.540  -35.012  -35.012  -34.685  -34.684  -34.522  -34.522   13.950   13.950
   15.616   15.616   18.223   18.223   18.373   18.373   19.551   19.551   19.736   19.736
   26.917   26.917   37.558   37.558   39.871   39.871   43.177   43.177   47.170   47.170
   53.648   53.648
           -0.500000  0.000000  0.475000
  -68.540  -68.540  -35.011  -35.011  -34.685  -34.684  -34.523  -34.523   13.954   13.954
   15.623   15.623   18.216   18.216   18.330   18.330   19.572   19.572   19.730   19.730
   26.956   26.956   37.562   37.562   39.825   39.825   43.242   43.242   47.187   47.187
   53.527   53.527
           -0.500000  0.000000  0.450000
  -68.540  -68.540  -35.008  -35.008  -34.685  -34.685  -34.524  -34.524   13.966   13.966
   15.641   15.641   18.167   18.167   18.243   18.243   19.626   19.626   19.712   19.712
   27.073   27.073   37.575   37.575   39.694   39.694   43.425   43.425   47.237   47.237
   53.185   53.185
           -0.500000  0.000000  0.425000
  -68.540  -68.540  -35.003  -35.003  -34.685  -34.685  -34.527  -34.527   13.987   13.987
   15.671   15.671   18.002   18.002   18.210   18.210   19.682   19.682   19.691   19.691
   27.265   27.265   37.595   37.595   39.503   39.503   43.704   43.704   47.316   47.316
   52.672   52.672
           -0.500000  0.000000  0.400000
  -68.540  -68.540  -34.997  -34.997  -34.685  -34.685  -34.531  -34.531   14.015   14.015
   15.712   15.712   17.790   17.790   18.185   18.185   19.640   19.640   19.750   19.750
   27.527   27.527   37.621   37.621   39.275   39.275   44.055   44.055   47.419   47.420
   52.045   52.045
           -0.500000  0.000000  0.375000
  -68.541  -68.541  -34.989  -34.989  -34.686  -34.685  -34.536  -34.536   14.049   14.049
   15.766   15.766   17.559   17.559   18.155   18.155   19.587   19.587   19.794   19.794
   27.854   27.854   37.654   37.654   39.029   39.029   44.461   44.461   47.532   47.532
   51.361   51.361
           -0.500000  0.000000  0.350000
  -68.541  -68.541  -34.979  -34.979  -34.686  -34.686  -34.542  -34.542   14.089   14.089
   15.830   15.830   17.322   17.322   18.119   18.119   19.523   19.523   19.820   19.820
   28.239   28.239   37.690   37.690   38.776   38.776   44.909   44.909   47.623   47.623
   50.681   50.681
           -0.500000  0.000000  0.325000
  -68.542  -68.542  -34.967  -34.967  -34.687  -34.686  -34.549  -34.549   14.133   14.133
   15.905   15.905   17.087   17.087   18.076   18.076   19.448   19.448   19.829   19.829
   28.678   28.678   37.729   37.729   38.525   38.525   45.391   45.391   47.617   47.617
   50.099   50.099
           -0.500000  0.000000  0.300000
  -68.542  -68.542  -34.955  -34.954  -34.687  -34.687  -34.557  -34.557   14.179   14.179
   15.990   15.990   16.862   16.862   18.027   18.027   19.363   19.363   19.823   19.823
   29.164   29.164   37.769   37.769   38.282   38.282   45.902   45.902   47.389   47.389
   49.757   49.757
           -0.500000  0.000000  0.275000
  -68.543  -68.543  -34.940  -34.940  -34.688  -34.687  -34.566  -34.566   14.224   14.224
   16.085   16.085   16.654   16.654   17.971   17.971   19.268   19.268   19.804   19.804
   29.691   29.691   37.808   37.808   38.050   38.050   46.439   46.439   46.877   46.877
   49.725   49.725
           -0.500000  0.000000  0.250000
  -68.543  -68.543  -34.925  -34.925  -34.688  -34.688  -34.576  -34.576   14.266   14.266
   16.189   16.189   16.467   16.467   17.908   17.908   19.165   19.165   19.775   19.775
   30.254   30.254   37.833   37.833   37.846   37.846   46.175   46.175   46.998   46.998
   49.915   49.915
           -0.500000  0.000000  0.225000
  -68.544  -68.544  -34.909  -34.909  -34.689  -34.689  -34.587  -34.587   14.300   14.300
   16.300   16.300   16.308   16.308   17.839   17.839   19.054   19.054   19.741   19.741
   30.850   30.850   37.632   37.632   37.879   37.879   45.385   45.385   47.579   47.579
   50.228   50.228
           -0.500000  0.000000  0.200000
  -68.544  -68.544  -34.892  -34.892  -34.689  -34.689  -34.599  -34.599   14.325   14.325
   16.181   16.181   16.418   16.418   17.764   17.764   18.936   18.936   19.703   19.703
   31.473   31.473   37.449   37.449   37.908   37.908   44.558   44.558   48.180   48.180
   50.614   50.614
           -0.500000  0.000000  0.175000
  -68.545  -68.545  -34.875  -34.875  -34.690  -34.690  -34.611  -34.611   14.336   14.336
   16.088   16.088   16.542   16.543   17.685   17.685   18.812   18.812   19.664   19.665
   32.121   32.121   37.285   37.285   37.929   37.929   43.722   43.722   48.801   48.801
   51.046   51.047
           -0.500000  0.000000  0.150000
  -68.545  -68.545  -34.857  -34.857  -34.690  -34.690  -34.624  -34.624   14.334   14.334
   16.029   16.029   16.671   16.671   17.604   17.604   18.683   18.683   19.627   19.627
   32.790   32.790   37.142   37.142   37.939   37.939   42.891   42.891   49.440   49.440
   51.509   51.509
           -0.500000  0.000000  0.125000
  -68.546  -68.546  -34.840  -34.839  -34.691  -34.690  -34.638  -34.638   14.321   14.321
   16.001   16.001   16.801   16.801   17.522   17.523   18.553   18.553   19.593   19.594
   33.475   33.475   37.019   37.019   37.933   37.933   42.080   42.080   50.097   50.097
   51.986   51.986
           -0.500000  0.000000  0.100000
  -68.546  -68.546  -34.822  -34.822  -34.691  -34.691  -34.652  -34.652   14.300   14.301
   15.998   15.998   16.930   16.930   17.445   17.445   18.424   18.424   19.564   19.564
   34.172   34.172   36.918   36.918   37.901   37.901   41.305   41.305   50.773   50.773
   52.460   52.460
           -0.500000  0.000000  0.075000
  -68.546  -68.546  -34.806  -34.806  -34.691  -34.691  -34.666  -34.666   14.278   14.278
   16.010   16.010   17.053   17.053   17.375   17.376   18.301   18.301   19.540   19.541
   34.874   34.874   36.839   36.839   37.822   37.822   40.597   40.597   51.466   51.466
   52.910   52.910
           -0.500000  0.000000  0.050000
  -68.547  -68.546  -34.791  -34.791  -34.691  -34.691  -34.678  -34.678   14.258   14.258
   16.027   16.028   17.161   17.161   17.320   17.320   18.193   18.193   19.523   19.523
   35.568   35.569   36.782   36.782   37.656   37.656   40.006   40.006   52.176   52.176
   53.299   53.299
           -0.500000  0.000000  0.025000
  -68.547  -68.546  -34.781  -34.781  -34.692  -34.691  -34.688  -34.688   14.245   14.245
   16.043   16.043   17.240   17.240   17.283   17.283   18.114   18.114   19.513   19.513
   36.233   36.233   36.748   36.748   37.347   37.347   39.613   39.613   52.904   52.904
   53.578   53.578
           -0.500000  0.000000  0.000000
  -68.547  -68.547  -34.777  -34.776  -34.692  -34.692  -34.691  -34.691   14.240   14.240
   16.048   16.049   17.270   17.270   17.270   17.270   18.084   18.084   19.509   19.509
   36.737   36.737   36.737   36.737   36.967   36.967   39.477   39.477   53.618   53.618
   53.681   53.681
           -0.500000  0.020000  0.020000
  -68.547  -68.546  -34.782  -34.782  -34.692  -34.692  -34.687  -34.686   14.246   14.246
   16.041   16.041   17.237   17.237   17.281   17.282   18.122   18.122   19.514   19.514
   36.236   36.236   36.587   36.587   37.483   37.483   39.642   39.642   52.744   52.744
   53.702   53.702
           -0.500000  0.040000  0.040000
  -68.546  -68.546  -34.795  -34.794  -34.693  -34.693  -34.674  -34.674   14.264   14.264
