#  E (eV)   dos(E)     Int dos(E) EFermi =    6.554 eV
  -1.338  0.1642E+00  0.2018E+01
  -1.328  0.1744E+00  0.2020E+01
  -1.318  0.1847E+00  0.2022E+01
  -1.308  0.1951E+00  0.2023E+01
  -1.298  0.2055E+00  0.2025E+01
  -1.288  0.2161E+00  0.2028E+01
  -1.278  0.2267E+00  0.2030E+01
  -1.268  0.2373E+00  0.2032E+01
  -1.258  0.2481E+00  0.2034E+01
  -1.248  0.2590E+00  0.2037E+01
  -1.238  0.2699E+00  0.2040E+01
  -1.228  0.2809E+00  0.2042E+01
  -1.218  0.2920E+00  0.2045E+01
  -1.208  0.3031E+00  0.2048E+01
  -1.198  0.3143E+00  0.2051E+01
  -1.188  0.3257E+00  0.2055E+01
  -1.178  0.3369E+00  0.2058E+01
  -1.168  0.3484E+00  0.2061E+01
  -1.158  0.3574E+00  0.2065E+01
  -1.148  0.3704E+00  0.2068E+01
  -1.138  0.3910E+00  0.2072E+01
  -1.128  0.4077E+00  0.2076E+01
  -1.118  0.4193E+00  0.2080E+01
  -1.108  0.4305E+00  0.2085E+01
  -1.098  0.4391E+00  0.2089E+01
  -1.088  0.4452E+00  0.2093E+01
  -1.078  0.4510E+00  0.2098E+01
  -1.068  0.4569E+00  0.2102E+01
  -1.058  0.4629E+00  0.2107E+01
  -1.048  0.4690E+00  0.2112E+01
  -1.038  0.4751E+00  0.2116E+01
  -1.028  0.4814E+00  0.2121E+01
  -1.018  0.4876E+00  0.2126E+01
  -1.008  0.4940E+00  0.2131E+01
  -0.998  0.4991E+00  0.2136E+01
  -0.988  0.5026E+00  0.2141E+01
  -0.978  0.5064E+00  0.2146E+01
  -0.968  0.5106E+00  0.2151E+01
  -0.958  0.5153E+00  0.2156E+01
  -0.948  0.5206E+00  0.2161E+01
  -0.938  0.5261E+00  0.2167E+01
  -0.928  0.5318E+00  0.2172E+01
  -0.918  0.5376E+00  0.2177E+01
  -0.908  0.5436E+00  0.2183E+01
  -0.898  0.5497E+00  0.2188E+01
  -0.888  0.5560E+00  0.2194E+01
  -0.878  0.5625E+00  0.2199E+01
  -0.868  0.5691E+00  0.2205E+01
  -0.858  0.5771E+00  0.2211E+01
  -0.848  0.5893E+00  0.2216E+01
  -0.838  0.6058E+00  0.2222E+01
